timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1781273868176,1015,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-68,text,false,,1117,255,92,92,http://localhost:3000/api/dashboard/stats,1015,0,0
1781273868137,1055,GET /api/inventory,403,Forbidden,Load Generator 1-18,text,false,,1117,249,92,92,http://localhost:3000/api/inventory,1055,0,0
1781273868190,1002,GET /api/inventory,403,Forbidden,Load Generator 1-7,text,false,,1117,249,92,92,http://localhost:3000/api/inventory,1002,0,0
1781273864968,4225,POST /api/auth/login,200,OK,Load Generator 1-27,text,true,,1371,244,92,92,http://localhost:3000/api/auth/login,4225,0,0
1781273868238,956,GET /api/inventory,403,Forbidden,Load Generator 1-15,text,false,,1117,249,92,92,http://localhost:3000/api/inventory,956,0,0
1781273868259,1005,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-67,text,false,,1117,255,92,92,http://localhost:3000/api/dashboard/stats,1005,0,0
1781273868286,993,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-21,text,false,,1117,255,92,92,http://localhost:3000/api/dashboard/stats,993,0,0
1781273868304,1037,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-43,text,false,,1117,255,92,92,http://localhost:3000/api/dashboard/stats,1037,0,0
1781273868335,1007,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-70,text,false,,1117,255,92,92,http://localhost:3000/api/dashboard/stats,1007,0,0
1781273865195,4147,POST /api/auth/login,200,OK,Load Generator 1-22,text,true,,1371,244,92,92,http://localhost:3000/api/auth/login,4147,0,0
1781273868317,1026,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-69,text,false,,1117,255,92,92,http://localhost:3000/api/dashboard/stats,1026,0,0
1781273865313,4047,POST /api/auth/login,200,OK,Load Generator 1-77,text,true,,1371,244,92,92,http://localhost:3000/api/auth/login,4047,0,1
1781273868486,1004,GET /api/inventory,403,Forbidden,Load Generator 1-65,text,false,,1117,249,93,93,http://localhost:3000/api/inventory,1004,0,0
1781273868601,949,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-1,text,false,,1117,255,93,93,http://localhost:3000/api/dashboard/stats,949,0,0
1781273865369,4181,POST /api/auth/login,200,OK,Load Generator 1-48,text,true,,1371,244,93,93,http://localhost:3000/api/auth/login,4181,0,0
1781273868636,985,GET /api/customers,403,Forbidden,Load Generator 1-63,text,false,,1117,249,93,93,http://localhost:3000/api/customers,985,0,0
1781273868738,899,GET /api/customers,403,Forbidden,Load Generator 1-60,text,false,,1117,249,93,93,http://localhost:3000/api/customers,899,0,0
1781273868776,863,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-44,text,false,,1117,255,93,93,http://localhost:3000/api/dashboard/stats,863,0,0
1781273868795,906,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-16,text,false,,1117,255,93,93,http://localhost:3000/api/dashboard/stats,906,0,0
1781273868831,873,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-45,text,false,,1117,255,93,93,http://localhost:3000/api/dashboard/stats,873,0,0
1781273868845,923,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-74,text,false,,1117,255,94,94,http://localhost:3000/api/dashboard/stats,922,0,0
1781273868893,875,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-71,text,false,,1117,255,94,94,http://localhost:3000/api/dashboard/stats,875,0,0
1781273868989,840,GET /api/inventory,403,Forbidden,Load Generator 1-41,text,false,,1117,249,94,94,http://localhost:3000/api/inventory,840,0,0
1781273869036,813,GET /api/customers,403,Forbidden,Load Generator 1-17,text,false,,1117,249,94,94,http://localhost:3000/api/customers,813,0,0
1781273869191,844,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-72,text,false,,1117,255,95,95,http://localhost:3000/api/dashboard/stats,844,0,0
1781273865759,4276,POST /api/auth/login,200,OK,Load Generator 1-75,text,true,,1371,244,95,95,http://localhost:3000/api/auth/login,4276,0,1
1781273869313,783,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-73,text,false,,1117,255,95,95,http://localhost:3000/api/dashboard/stats,783,0,0
1781273869317,779,GET /api/inventory,403,Forbidden,Load Generator 1-66,text,false,,1117,249,95,95,http://localhost:3000/api/inventory,779,0,0
1781273865763,4335,POST /api/auth/login,200,OK,Load Generator 1-49,text,true,,1371,244,95,95,http://localhost:3000/api/auth/login,4335,0,0
1781273869486,758,GET /api/inventory,403,Forbidden,Load Generator 1-19,text,false,,1117,249,95,95,http://localhost:3000/api/inventory,758,0,0
1781273869493,752,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-23,text,false,,1117,255,95,95,http://localhost:3000/api/dashboard/stats,752,0,0
1781273869494,751,GET /api/customers,403,Forbidden,Load Generator 1-26,text,false,,1117,249,95,95,http://localhost:3000/api/customers,751,0,0
1781273869518,752,GET /api/customers,403,Forbidden,Load Generator 1-61,text,false,,1117,249,95,95,http://localhost:3000/api/customers,752,0,0
1781273869606,786,GET /api/customers,403,Forbidden,Load Generator 1-9,text,false,,1117,249,96,96,http://localhost:3000/api/customers,786,0,0
1781273865959,4492,POST /api/auth/login,200,OK,Load Generator 1-78,text,true,,1371,244,96,96,http://localhost:3000/api/auth/login,4492,0,1
1781273869689,762,GET /api/customers,403,Forbidden,Load Generator 1-13,text,false,,1117,249,96,96,http://localhost:3000/api/customers,762,0,0
1781273866047,4405,POST /api/auth/login,200,OK,Load Generator 1-6,text,true,,1371,244,96,96,http://localhost:3000/api/auth/login,4405,0,0
1781273866109,4402,POST /api/auth/login,200,OK,Load Generator 1-79,text,true,,1371,244,96,96,http://localhost:3000/api/auth/login,4402,0,1
1781273869740,799,GET /api/customers,403,Forbidden,Load Generator 1-15,text,false,,1117,249,96,96,http://localhost:3000/api/customers,799,0,0
1781273869843,758,GET /api/inventory,403,Forbidden,Load Generator 1-67,text,false,,1117,249,96,96,http://localhost:3000/api/inventory,758,0,0
1781273866178,4424,POST /api/auth/login,200,OK,Load Generator 1-51,text,true,,1371,244,96,96,http://localhost:3000/api/auth/login,4424,0,0
1781273866298,4305,POST /api/auth/login,200,OK,Load Generator 1-20,text,true,,1371,244,96,96,http://localhost:3000/api/auth/login,4305,0,0
1781273869811,803,GET /api/inventory,403,Forbidden,Load Generator 1-38,text,false,,1117,249,96,96,http://localhost:3000/api/inventory,803,0,0
1781273869838,776,GET /api/inventory,403,Forbidden,Load Generator 1-62,text,false,,1117,249,96,96,http://localhost:3000/api/inventory,776,0,0
1781273869900,787,GET /api/inventory,403,Forbidden,Load Generator 1-14,text,false,,1117,249,97,97,http://localhost:3000/api/inventory,787,0,0
1781273869915,831,GET /api/customers,403,Forbidden,Load Generator 1-40,text,false,,1117,249,97,97,http://localhost:3000/api/customers,831,0,0
1781273869946,802,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-5,text,false,,1117,255,97,97,http://localhost:3000/api/dashboard/stats,802,0,0
1781273869942,806,GET /api/customers,403,Forbidden,Load Generator 1-7,text,false,,1117,249,97,97,http://localhost:3000/api/customers,806,0,0
1781273866331,4479,POST /api/auth/login,200,OK,Load Generator 1-50,text,true,,1371,244,97,97,http://localhost:3000/api/auth/login,4479,0,0
1781273870094,802,GET /api/customers,403,Forbidden,Load Generator 1-37,text,false,,1117,249,97,97,http://localhost:3000/api/customers,802,0,0
1781273866415,4540,POST /api/auth/login,200,OK,Load Generator 1-3,text,true,,1371,244,98,98,http://localhost:3000/api/auth/login,4540,0,0
1781273866556,4484,POST /api/auth/login,200,OK,Load Generator 1-52,text,true,,1371,244,98,98,http://localhost:3000/api/auth/login,4484,0,0
1781273870280,764,GET /api/customers,403,Forbidden,Load Generator 1-32,text,false,,1117,249,98,98,http://localhost:3000/api/customers,764,0,0
1781273870295,808,GET /api/inventory,403,Forbidden,Load Generator 1-1,text,false,,1117,249,98,98,http://localhost:3000/api/inventory,808,0,0
1781273870462,762,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-48,text,false,,1117,255,99,99,http://localhost:3000/api/dashboard/stats,762,0,0
1781273870489,762,GET /api/inventory,403,Forbidden,Load Generator 1-69,text,false,,1117,249,99,99,http://localhost:3000/api/inventory,762,0,0
1781273870494,760,GET /api/inventory,403,Forbidden,Load Generator 1-29,text,false,,1117,249,99,99,http://localhost:3000/api/inventory,760,0,0
1781273870502,812,GET /api/customers,403,Forbidden,Load Generator 1-64,text,false,,1117,249,99,99,http://localhost:3000/api/customers,812,0,0
1781273870512,859,GET /api/inventory,403,Forbidden,Load Generator 1-44,text,false,,1117,249,99,99,http://localhost:3000/api/inventory,859,0,0
1781273870627,803,GET /api/inventory,403,Forbidden,Load Generator 1-16,text,false,,1117,249,99,99,http://localhost:3000/api/inventory,803,0,0
1781273866749,4681,POST /api/auth/login,200,OK,Load Generator 1-11,text,true,,1371,244,99,99,http://localhost:3000/api/auth/login,4681,0,0
1781273870589,842,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-75,text,false,,1117,255,99,99,http://localhost:3000/api/dashboard/stats,842,0,0
1781273870713,753,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-76,text,false,,1117,255,99,99,http://localhost:3000/api/dashboard/stats,753,0,0
1781273870760,819,GET /api/inventory,403,Forbidden,Load Generator 1-23,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,819,0,0
1781273870782,856,GET /api/inventory,403,Forbidden,Load Generator 1-74,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,856,0,0
1781273870812,886,GET /api/inventory,403,Forbidden,Load Generator 1-21,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,886,0,0
1781273866955,4744,POST /api/auth/login,200,OK,Load Generator 1-81,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,4744,0,1
1781273870858,869,GET /api/customers,403,Forbidden,Load Generator 1-19,text,false,,1117,249,100,100,http://localhost:3000/api/customers,869,0,0
1781273870833,895,GET /api/inventory,403,Forbidden,Load Generator 1-73,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,895,0,0
1781273870893,894,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-47,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,893,0,0
1781273870902,898,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-27,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,898,0,0
1781273870952,894,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-49,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,894,0,0
1781273870904,956,GET /api/customers,403,Forbidden,Load Generator 1-41,text,false,,1117,249,100,100,http://localhost:3000/api/customers,956,0,0
1781273867112,4763,POST /api/auth/login,200,OK,Load Generator 1-28,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,4763,0,0
1781273870989,945,GET /api/inventory,403,Forbidden,Load Generator 1-68,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,945,0,0
1781273867194,4740,POST /api/auth/login,200,OK,Load Generator 1-46,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,4740,0,0
1781273871057,904,GET /api/customers,403,Forbidden,Load Generator 1-18,text,false,,1117,249,100,100,http://localhost:3000/api/customers,904,0,0
1781273871064,931,GET /api/customers,403,Forbidden,Load Generator 1-66,text,false,,1117,249,100,100,http://localhost:3000/api/customers,931,0,0
1781273871086,910,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-77,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,910,0,0
1781273871089,1051,GET /api/inventory,403,Forbidden,Load Generator 1-71,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,1051,0,0
1781273871145,995,GET /api/inventory,403,Forbidden,Load Generator 1-43,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,995,0,0
1781273867258,4882,POST /api/auth/login,200,OK,Load Generator 1-54,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,4882,0,0
1781273871176,968,GET /api/inventory,403,Forbidden,Load Generator 1-45,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,968,0,0
1781273871314,1032,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-22,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,1032,0,0
1781273871322,1143,GET /api/inventory,403,Forbidden,Load Generator 1-70,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,1143,0,0
1781273871345,1120,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-6,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,1120,0,0
1781273867311,5214,POST /api/auth/login,200,OK,Load Generator 1-10,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5214,0,0
1781273871346,1180,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-50,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,1180,0,0
1781273871425,1187,GET /api/customers,403,Forbidden,Load Generator 1-65,text,false,,1117,249,100,100,http://localhost:3000/api/customers,1187,0,0
1781273867465,5208,POST /api/auth/login,200,OK,Load Generator 1-24,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5208,0,0
1781273867427,5247,POST /api/auth/login,200,OK,Load Generator 1-80,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5247,0,1
1781273871592,1084,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-78,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,1084,0,0
1781273867464,5213,POST /api/auth/login,200,OK,Load Generator 1-83,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5213,0,0
1781273871561,1125,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-3,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,1125,0,0
1781273867622,5263,POST /api/auth/login,200,OK,Load Generator 1-84,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5263,0,1
1781273871776,1171,GET /api/inventory,403,Forbidden,Load Generator 1-72,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,1171,0,0
1781273871816,1132,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-79,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,1132,0,0
1781273867734,5277,POST /api/auth/login,200,OK,Load Generator 1-85,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5277,0,1
1781273867669,5365,POST /api/auth/login,200,OK,Load Generator 1-82,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5365,0,0
1781273867711,5323,POST /api/auth/login,200,OK,Load Generator 1-34,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5323,0,0
1781273871994,1163,GET /api/customers,403,Forbidden,Load Generator 1-1,text,false,,1117,249,100,100,http://localhost:3000/api/customers,1163,0,0
1781273867831,5326,POST /api/auth/login,200,OK,Load Generator 1-86,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5326,0,1
1781273867868,5374,POST /api/auth/login,200,OK,Load Generator 1-8,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5374,0,0
1781273872175,1068,GET /api/customers,403,Forbidden,Load Generator 1-14,text,false,,1117,249,100,100,http://localhost:3000/api/customers,1068,0,0
1781273867855,5511,POST /api/auth/login,200,OK,Load Generator 1-36,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5511,0,0
1781273872235,1194,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-20,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,1194,0,0
1781273872251,1241,GET /api/customers,403,Forbidden,Load Generator 1-69,text,false,,1117,249,100,100,http://localhost:3000/api/customers,1241,0,0
1781273872290,1204,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-51,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,1204,0,0
1781273872307,1187,GET /api/inventory,403,Forbidden,Load Generator 1-5,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,1187,0,0
1781273872310,1184,GET /api/customers,403,Forbidden,Load Generator 1-38,text,false,,1117,249,100,100,http://localhost:3000/api/customers,1184,0,0
1781273872319,1198,GET /api/customers,403,Forbidden,Load Generator 1-21,text,false,,1117,249,100,100,http://localhost:3000/api/customers,1198,0,0
1781273872344,1232,GET /api/customers,403,Forbidden,Load Generator 1-29,text,false,,1117,249,100,100,http://localhost:3000/api/customers,1232,0,0
1781273872332,1245,GET /api/customers,403,Forbidden,Load Generator 1-44,text,false,,1117,249,100,100,http://localhost:3000/api/customers,1245,0,0
1781273872387,1203,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-52,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,1203,0,0
1781273872509,1134,GET /api/inventory,403,Forbidden,Load Generator 1-48,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,1134,0,0
1781273868056,5587,POST /api/auth/login,200,OK,Load Generator 1-4,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5587,0,0
1781273872536,1108,GET /api/customers,403,Forbidden,Load Generator 1-62,text,false,,1117,249,100,100,http://localhost:3000/api/customers,1108,0,0
1781273868005,5639,POST /api/auth/login,200,OK,Load Generator 1-31,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5639,0,0
1781273872555,1111,GET /api/customers,403,Forbidden,Load Generator 1-67,text,false,,1117,249,100,100,http://localhost:3000/api/customers,1111,0,0
1781273868118,5549,POST /api/auth/login,200,OK,Load Generator 1-39,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5549,0,0
1781273872599,1124,GET /api/customers,403,Forbidden,Load Generator 1-68,text,false,,1117,249,100,100,http://localhost:3000/api/customers,1124,0,0
1781273872636,1096,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-11,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,1096,0,0
1781273868138,5675,POST /api/auth/login,200,OK,Load Generator 1-56,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5675,0,0
1781273872688,1127,GET /api/customers,403,Forbidden,Load Generator 1-16,text,false,,1117,249,100,100,http://localhost:3000/api/customers,1127,0,0
1781273872734,1082,GET /api/inventory,403,Forbidden,Load Generator 1-47,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,1082,0,0
1781273872865,1100,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-81,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,1100,0,0
1781273872898,1067,GET /api/customers,403,Forbidden,Load Generator 1-74,text,false,,1117,249,100,100,http://localhost:3000/api/customers,1067,0,0
1781273872963,1055,GET /api/inventory,403,Forbidden,Load Generator 1-76,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,1055,0,0
1781273873015,1071,GET /api/inventory,403,Forbidden,Load Generator 1-6,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,1071,0,0
1781273873022,1072,GET /api/customers,403,Forbidden,Load Generator 1-43,text,false,,1117,249,100,100,http://localhost:3000/api/customers,1072,0,0
1781273873075,1034,GET /api/customers,403,Forbidden,Load Generator 1-70,text,false,,1117,249,100,100,http://localhost:3000/api/customers,1034,0,0
1781273868503,5605,POST /api/auth/login,200,OK,Load Generator 1-57,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5605,0,0
1781273868513,5659,POST /api/auth/login,200,OK,Load Generator 1-88,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5659,0,0
1781273873176,1058,GET /api/inventory,403,Forbidden,Load Generator 1-22,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,1057,0,0
1781273873314,1003,GET /api/inventory,403,Forbidden,Load Generator 1-75,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,1003,0,0
1781273873331,1003,GET /api/customers,403,Forbidden,Load Generator 1-45,text,false,,1117,249,100,100,http://localhost:3000/api/customers,1002,0,0
1781273873378,1006,GET /api/customers,403,Forbidden,Load Generator 1-23,text,false,,1117,249,100,100,http://localhost:3000/api/customers,1006,0,0
1781273873403,1002,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-28,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,1002,0,0
1781273873461,1003,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-46,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,1003,0,0
1781273873541,924,GET /api/customers,403,Forbidden,Load Generator 1-73,text,false,,1117,249,100,100,http://localhost:3000/api/customers,924,0,0
1781273873622,843,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-10,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,843,0,0
1781273873630,836,GET /api/customers,403,Forbidden,Load Generator 1-71,text,false,,1117,249,100,100,http://localhost:3000/api/customers,836,0,0
1781273868907,5619,POST /api/auth/login,200,OK,Load Generator 1-12,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5619,0,0
1781273873696,836,GET /api/inventory,403,Forbidden,Load Generator 1-27,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,836,0,0
1781273873730,848,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-83,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,848,0,0
1781273873791,881,GET /api/inventory,403,Forbidden,Load Generator 1-49,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,881,0,0
1781273873800,872,GET /api/inventory,403,Forbidden,Load Generator 1-79,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,872,0,0
1781273873801,873,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-82,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,873,0,0
1781273873811,990,GET /api/inventory,403,Forbidden,Load Generator 1-3,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,990,0,0
1781273869203,5597,POST /api/auth/login,200,OK,Load Generator 1-58,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5597,0,0
1781273873918,903,GET /api/inventory,403,Forbidden,Load Generator 1-77,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,903,0,0
1781273869159,5662,POST /api/auth/login,200,OK,Load Generator 1-55,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5662,0,0
1781273869366,5455,POST /api/auth/login,200,OK,Load Generator 1-25,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5455,0,0
1781273874010,939,GET /api/customers,403,Forbidden,Load Generator 1-5,text,false,,1117,249,100,100,http://localhost:3000/api/customers,939,0,0
1781273869391,5576,POST /api/auth/login,200,OK,Load Generator 1-87,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5576,0,0
1781273874033,936,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-86,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,936,0,0
1781273874017,952,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-85,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,952,0,0
1781273874084,945,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-54,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,945,0,0
1781273869519,5635,POST /api/auth/login,200,OK,Load Generator 1-30,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5635,0,0
1781273874196,959,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-8,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,959,0,0
1781273874217,938,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-24,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,938,0,0
1781273874140,1015,GET /api/inventory,403,Forbidden,Load Generator 1-78,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,1015,0,0
1781273869561,5617,POST /api/auth/login,200,OK,Load Generator 1-91,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5617,0,0
1781273869696,5683,POST /api/auth/login,200,OK,Load Generator 1-33,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5683,0,0
1781273874469,911,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-80,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,911,0,0
1781273869759,5621,POST /api/auth/login,200,OK,Load Generator 1-89,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5621,0,1
1781273874508,937,GET /api/inventory,403,Forbidden,Load Generator 1-50,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,937,0,0
1781273874567,882,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-31,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,882,0,0
1781273874596,870,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-34,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,870,0,0
1781273869962,5567,POST /api/auth/login,200,OK,Load Generator 1-53,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5567,0,0
1781273874614,917,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-84,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,917,0,0
1781273874618,927,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-57,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,927,0,0
1781273874674,873,GET /api/customers,403,Forbidden,Load Generator 1-72,text,false,,1117,249,100,100,http://localhost:3000/api/customers,873,0,0
1781273874825,910,GET /api/customers,403,Forbidden,Load Generator 1-22,text,false,,1117,249,100,100,http://localhost:3000/api/customers,910,0,0
1781273870021,5714,POST /api/auth/login,200,OK,Load Generator 1-59,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5714,0,0
1781273870054,5681,POST /api/auth/login,200,OK,Load Generator 1-93,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5681,0,0
1781273874869,867,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-39,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,867,0,0
1781273874875,865,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-36,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,865,0,0
1781273874900,845,GET /api/inventory,403,Forbidden,Load Generator 1-51,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,845,0,0
1781273874903,902,GET /api/inventory,403,Forbidden,Load Generator 1-81,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,902,0,0
1781273870129,5675,POST /api/auth/login,200,OK,Load Generator 1-2,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5675,0,0
1781273874914,908,GET /api/customers,403,Forbidden,Load Generator 1-47,text,false,,1117,249,100,100,http://localhost:3000/api/customers,908,0,0
1781273874936,947,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-56,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,947,0,0
1781273874920,963,GET /api/customers,403,Forbidden,Load Generator 1-48,text,false,,1117,249,100,100,http://localhost:3000/api/customers,963,0,0
1781273870323,5560,POST /api/auth/login,200,OK,Load Generator 1-90,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5560,0,1
1781273870313,5574,POST /api/auth/login,200,OK,Load Generator 1-60,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5574,0,0
1781273875006,890,GET /api/dashboard/stats,403,Forbidden,Load Generator 1-4,text,false,,1117,255,100,100,http://localhost:3000/api/dashboard/stats,890,0,0
1781273875030,922,GET /api/customers,403,Forbidden,Load Generator 1-75,text,false,,1117,249,100,100,http://localhost:3000/api/customers,922,0,0
1781273875113,917,GET /api/inventory,403,Forbidden,Load Generator 1-20,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,917,0,0
1781273870617,5603,POST /api/auth/login,200,OK,Load Generator 1-17,text,true,,1371,244,100,100,http://localhost:3000/api/auth/login,5603,0,0
1781273875328,911,GET /api/inventory,403,Forbidden,Load Generator 1-52,text,false,,1117,249,100,100,http://localhost:3000/api/inventory,911,0,0
